year_id,sex_id,age,pop_national,pop_dept_sum,diff_abs,diff_pct,flag_diff,flag_missing
1995,8532,96,590,594,-4,-0.673400673400673,TRUE,FALSE
1995,8532,97,424,422,2,0.4739336492891,TRUE,FALSE
1995,8532,98,298,297,1,0.336700336700337,TRUE,FALSE
1995,8532,99,203,204,-1,-0.490196078431373,TRUE,FALSE
1995,8532,100,135,136,-1,-0.735294117647059,TRUE,FALSE
1995,8532,101,87,87,0,0,FALSE,FALSE
1995,8532,102,54,52,2,3.84615384615385,TRUE,FALSE
1995,8532,103,32,34,-2,-5.88235294117647,TRUE,FALSE
1995,8532,104,19,18,1,5.55555555555556,TRUE,FALSE
1995,8532,105,10,10,0,0,FALSE,FALSE
1995,8532,106,6,1,5,500,TRUE,FALSE
1995,8532,107,3,1,2,200,TRUE,FALSE
1995,8532,108,1,0,1,,FALSE,FALSE
1995,8532,109,1,0,1,,FALSE,FALSE
1995,8532,110,0,0,0,,FALSE,FALSE
1996,8507,0,316589,316589,0,0,FALSE,FALSE
1996,8507,1,315821,315821,0,0,FALSE,FALSE
1996,8507,2,316697,316697,0,0,FALSE,FALSE
1996,8507,3,317312,317312,0,0,FALSE,FALSE
1996,8507,4,317460,317460,0,0,FALSE,FALSE
1996,8507,5,317421,317421,0,0,FALSE,FALSE
1996,8507,6,315628,315628,0,0,FALSE,FALSE
1996,8507,7,313132,313132,0,0,FALSE,FALSE
1996,8507,8,310013,310013,0,0,FALSE,FALSE
1996,8507,9,306348,306348,0,0,FALSE,FALSE
1996,8507,10,302161,302161,0,0,FALSE,FALSE
1996,8507,11,297474,297474,0,0,FALSE,FALSE
1996,8507,12,292646,292646,0,0,FALSE,FALSE
1996,8507,13,287870,287870,0,0,FALSE,FALSE
1996,8507,14,283054,283054,0,0,FALSE,FALSE
1996,8507,15,277905,277905,0,0,FALSE,FALSE
1996,8507,16,272463,272463,0,0,FALSE,FALSE
1996,8507,17,266993,266993,0,0,FALSE,FALSE
1996,8507,18,261591,261591,0,0,FALSE,FALSE
1996,8507,19,256168,256168,0,0,FALSE,FALSE
1996,8507,20,250600,250600,0,0,FALSE,FALSE
1996,8507,21,244990,244990,0,0,FALSE,FALSE
1996,8507,22,238980,238980,0,0,FALSE,FALSE
